topic,term,weight
408,integral molecular dynamics,0.4421205520629883
408,polymer molecular,0.428926944732666
408,transition state theory,0.4201212525367737
409,fflo superconducting state,0.6410472393035889
409,superconducting states,0.5677337646484375
409,fflo superconducting,0.5573253631591797
409,superconducting state,0.5571458339691162
409,ovchinnikov fflo superconducting,0.5323903560638428
409,superconducting phase,0.5237217545509338
409,orbital fflo state,0.4829511046409607
409,fermi gases,0.4760153293609619
409,superconducting order,0.4681365489959717
409,fflo phases,0.46688762307167053
410,optimization problems ising,0.5954990386962891
410,ising machines,0.5869576930999756
410,problems ising machines,0.581139326095581
410,photonic ising machines,0.576884388923645
410,coherent ising machines,0.5684837102890015
410,coherent ising machine,0.5674722194671631
410,photonic ising machine,0.5643191337585449
410,ising machine,0.5603706240653992
410,ising machine cim,0.5141938924789429
410,quantum annealing machine,0.5102024674415588
411,air shower observatory,0.6178802251815796
411,water cherenkov detectors,0.6154524087905884
411,water cherenkov detector,0.575743556022644
411,shower observatory,0.5688561797142029
411,cherenkov detectors,0.5674234628677368
411,atmospheric cherenkov telescopes,0.5419174432754517
411,gamma ray observatory,0.5360530614852905
411,cherenkov detector array,0.5354324579238892
411,shower observatory lhaaso,0.5323859453201294
411,energy cosmic ray,0.5298459529876709
412,graphene mos,0.6655863523483276
412,mos graphene,0.6490064859390259
412,graphene heterostructures,0.6188846230506897
412,wse graphene,0.5892186760902405
412,materials graphene,0.5824073553085327
412,tmds graphene,0.5783554315567017
412,discovery graphene,0.5783244371414185
412,graphene transition metal,0.5732234120368958
412,materials graphene transition,0.5488415360450745
412,graphene molybdenum,0.5300946235656738
413,photon detectors spds,0.6621339917182922
413,photon avalanche photodiodes,0.6587830185890198
413,single photon detector,0.6327782869338989
413,single photon detectors,0.6322875618934631
413,photon detectors,0.6163169145584106
413,photon detector,0.6161526441574097
413,single photon avalanche,0.5810027122497559
413,photon avalanche diodes,0.5786786675453186
413,single photon detection,0.570042610168457
413,single photon sensitive,0.5687411427497864
414,plasmonic hot carrier,0.595822811126709
414,plasmonic nanostructures,0.5711914300918579
414,plasmonic nanoparticles,0.5627948045730591
414,plasmon induced hot,0.4999023377895355
414,metallic nanostructures,0.4893420934677124
414,metallic nanoparticles,0.4823295474052429
414,plasmonic materials,0.47618943452835083
414,metal nanostructures,0.47584065794944763
414,metal semiconductor,0.4699361324310303
414,metal nanoparticles,0.4591447710990906
415,metal insulator transitions,0.7388216853141785
415,insulator metal transition,0.7243441343307495
415,metal insulator transition,0.7123267650604248
415,insulator transitions,0.6293103098869324
415,transition metal oxides,0.6162504553794861
415,insulator transition,0.6092286109924316
415,insulator transition temperature,0.6049137115478516
415,metal insulator phase,0.5945496559143066
415,insulator transition mit,0.5793427228927612
415,mott metal insulator,0.54569411277771
416,dama libra signal,0.5543516278266907
416,dama libra experiment,0.5171410441398621
416,observed dama,0.4812622666358948
416,dama libra phase,0.4751087427139282
416,dama experiment,0.47361820936203003
416,detection dark matter,0.45952823758125305
416,nai detectors,0.4521908760070801
416,modulation nai scintillators,0.44460928440093994
416,test dama libra,0.4425612986087799
416,annual modulation nai,0.4388538599014282
417,random sequential adsorption,0.6635664701461792
417,adsorption particles,0.6061702966690063
417,particle adsorption,0.5870218276977539
417,sequential adsorption algorithm,0.5734199285507202
417,random packing,0.571640133857727
417,adsorbed particles,0.5603623390197754
417,sequential adsorption,0.557815432548523
417,adsorption algorithm,0.5553559064865112
417,adsorption desorption,0.5101609230041504
417,packing density,0.4994538426399231
418,lattice gauge theories,0.7705230712890625
418,lattice gauge theory,0.7245768308639526
418,simulation lattice gauge,0.6721146702766418
418,dynamics lattice gauge,0.6574474573135376
418,lattice gauge,0.6500341892242432
418,mathbb lattice gauge,0.6284091472625732
418,gauge theories quantum,0.6268792152404785
418,abelian lattice gauge,0.6256756782531738
418,dimensional lattice gauge,0.6232782602310181
418,quantum simulation lattice,0.6219872236251831
419,magnetic sensitive radical,0.6615557670593262
419,spin dynamics radical,0.6087782979011536
419,spin selective radical,0.6080818772315979
419,spin chemistry,0.5645594596862793
419,radical pair reactions,0.5617990493774414
419,radical pair mechanism,0.5438024997711182
419,reactions radical,0.510704755783081
419,electron spin,0.5007405281066895
419,dynamics radical pairs,0.482261061668396
419,nuclear spin,0.47338300943374634
420,graphite diamond transition,0.6288852691650391
420,diamond carbon,0.6202782392501831
420,diamond graphite,0.603196382522583
420,graphite diamond,0.5935693383216858
420,diamond sige alloys,0.5725557208061218
420,diamond transition,0.549099326133728
420,tetrahedral amorphous carbon,0.5436950325965881
420,carbon materials,0.5423703789710999
420,carbon crystals,0.5153743028640747
420,lonsdaleite hexagonal diamond,0.5120620131492615
421,sea neutrino telescope,0.7508516311645508
421,underwater neutrino telescope,0.7267191410064697
421,underwater neutrino telescopes,0.7245522141456604
421,deep sea neutrino,0.6698938608169556
421,net neutrino telescope,0.6587783694267273
421,neutrino observatory,0.6527401208877563
421,neutrino telescopes,0.6426918506622314
421,neutrino telescope,0.6415637731552124
421,generation neutrino telescope,0.6383055448532104
421,icecube neutrino observatory,0.6373627185821533
422,ray spectrometer,0.6084601879119873
422,ray emission spectroscopy,0.597163200378418
422,ray spectroscopy,0.5784375071525574
422,ray photoelectron spectroscopy,0.5624834299087524
422,rixs spectrometer,0.554132342338562
422,emission spectroscopy xes,0.5410359501838684
422,crystal analyzers,0.5251982808113098
422,emission spectroscopy,0.5217862129211426
422,spectroscopy xes,0.5144034624099731
422,ray photoelectron,0.5118747353553772
423,superconducting linac,0.5398456454277039
423,ghz cryomodule,0.5155467391014099
423,superconducting srf,0.5067435503005981
423,superconducting accelerator,0.5059810876846313
423,srf linac,0.5013197064399719
423,mhz superconducting,0.4974733591079712
423,superconducting cavity,0.48587584495544434
423,mhz beta superconducting,0.47449415922164917
423,srf accelerator,0.4645181894302368
423,superconducting spoke,0.4546296000480652
424,transport brownian particles,0.6442323923110962
424,particle diffusion,0.6198305487632751
424,particle transport,0.5869517922401428
424,transport brownian,0.5645050406455994
424,effective diffusion,0.5497214794158936
424,effective diffusion coefficient,0.5379563570022583
424,diffusive transport,0.5322950482368469
424,diffusion coefficients,0.5303990840911865
424,long time diffusion,0.5280983448028564
424,self diffusion coefficient,0.5095407366752625
425,flow deformation,0.5967335104942322
425,flow rate pressure,0.5489090085029602
425,pressure drop flow,0.544511079788208
425,fluid flow,0.5251187086105347
425,fluid mechanics,0.5198746919631958
425,shear thinning fluid,0.5197984576225281
425,development microfluidic,0.51874840259552
425,fluid structure interactions,0.5161605477333069
425,volumetric flow rate,0.5146033763885498
425,design microfluidic,0.5138979554176331
426,stationary states qss,0.5416216850280762
426,stationary state qss,0.5408010482788086
426,dynamics hamiltonian mean,0.5157133936882019
426,quasi stationary state,0.5080062747001648
426,quasi stationary states,0.5067936778068542
426,stationary states,0.502838134765625
426,stationary state,0.49469316005706787
426,final stationary state,0.4855996370315552
426,dynamics hamiltonian,0.4750099778175354
426,hamiltonian mean field,0.4546510577201843
427,superfluid aerogel,0.6707782745361328
427,phases aerogel,0.625406801700592
427,polar phase superfluid,0.6178460717201233
427,superfluid phases,0.6145489811897278
427,phases superfluid,0.6076533794403076
427,phase aerogel,0.6030095815658569
427,phase superfluid,0.5934245586395264
427,superfluid phase,0.5819308161735535
427,polar superfluid,0.5702268481254578
427,globally anisotropic aerogels,0.5697977542877197
428,mach zehnder interferometers,0.6396135687828064
428,zehnder interferometers,0.6283553838729858
428,mach zehnder interferometer,0.6228905916213989
428,zehnder interferometer,0.6119474172592163
428,mach zehnder interferometry,0.5818232893943787
428,zehnder interferometer mzi,0.5699071884155273
428,zehnder interferometry,0.5604805946350098
428,interferometer proposed,0.5421595573425293
428,particle interferometer,0.5273770689964294
428,delta interferometer,0.5042461156845093
429,molecular simulation techniques,0.6254098415374756
429,molecular simulations,0.6134389638900757
429,molecular simulation,0.599273681640625
429,molecular dynamics simulation,0.5899486541748047
429,molecular dynamics code,0.5300981998443604
429,molecular dynamics codes,0.4847279489040375
429,open source molecular,0.48149046301841736
429,gpu implementation,0.45907434821128845
429,interactions molecular dynamics,0.4321812689304352
429,high performance computing,0.42634114623069763
430,field emission electrons,0.6958578824996948
430,field electron emission,0.6865073442459106
430,electron field emission,0.6711083650588989
430,field emission characteristics,0.6616721749305725
430,field emission current,0.6320213079452515
430,field emission,0.5928266644477844
430,emission electrons,0.5883393287658691
430,emission cathode,0.5880683064460754
430,electron emission,0.5723341703414917
430,electron emission yield,0.5608768463134766
431,positive streamers air,0.6729986667633057
431,positive streamer discharges,0.6699211597442627
431,electric field streamer,0.6626893281936646
431,streamer discharges air,0.5976026058197021
431,positive streamer,0.5947983264923096
431,positive negative streamers,0.5890883207321167
431,streamer discharges,0.5666429996490479
431,streamer discharge,0.5626667141914368
431,positive streamers,0.5572769045829773
431,negative streamer,0.5465868711471558
432,terahertz thz pulses,0.7669752836227417
432,terahertz thz radiation,0.7651638984680176
432,terahertz radiation,0.7399225234985352
432,terahertz pulses,0.7348026037216187
432,thz pulses generated,0.730483889579773
432,terahertz thz emission,0.7304336428642273
432,thz radiation generation,0.7272439002990723
432,terahertz pulse,0.7196179628372192
432,thz radiation generated,0.7180964350700378
432,emitted thz radiation,0.7154570817947388
433,helium nanodroplets studied,0.7693032026290894
433,helium nanodroplets,0.7324310541152954
433,embedded helium nanodroplets,0.7241085767745972
433,superfluid helium nanodroplets,0.7197359800338745
433,doped helium nanodroplets,0.7146052718162537
433,liquid helium nanodroplets,0.7116285562515259
433,helium nanodroplets doped,0.7077192068099976
433,surface helium nanodroplets,0.7032877206802368
433,attached helium nanodroplets,0.6872937679290771
433,nanodroplets studied femtosecond,0.6625403165817261
434,piezoelectric energy harvesting,0.7878679633140564
434,piezoelectric energy harvesters,0.7787742018699646
434,piezoelectric energy harvester,0.7723745703697205
434,vibration energy harvesting,0.6982932090759277
434,vibration energy harvester,0.6809667348861694
434,energy harvesting applications,0.6750004291534424
434,energy harvesting devices,0.6700929999351501
434,energy harvesting technology,0.6595121622085571
434,energy harvesting device,0.6533318758010864
434,wave energy harvesting,0.6406354904174805
435,quantum computers,0.74858558177948
435,quantum computer,0.7400779724121094
435,quantum hardware,0.734781801700592
435,algorithms quantum,0.7340869903564453
435,quantum algorithms,0.731963038444519
435,quantum computational,0.7161296606063843
435,quantum computers classical,0.7136862874031067
435,gate quantum computer,0.7108078002929688
435,algorithm quantum,0.6982271075248718
435,tolerant quantum computers,0.6943920254707336
436,amorphous ice hda,0.697130560874939
436,amorphous ice lda,0.6886374950408936
436,density amorphous ice,0.6293050050735474
436,amorphous ices,0.6078745126724243
436,amorphous ice,0.5950104594230652
436,crystalline ice,0.5632743835449219
436,ice structures,0.5280469655990601
436,ice hda,0.5098634362220764
436,ice phases,0.5057482719421387
436,lda ice,0.5048708915710449
437,thermal conductivities,0.6053411960601807
